concept,count,values
datasetVersion.files.label,21,"['2020PGY_CovidGenderReviewStudyDescription.pdf', 'Aldrich et al COVID Community Assessment Survey.pdf', 'CLEANING_wave1_Indiana.do', 'CLEANING_wave1_National.do', 'CLEANING_wave2.do', 'CLEANING_wave3.do', 'CLEANING_wave4.do', 'COMBINED_waves_1234.tab', 'COMBINING_waves.do', 'Charles Transcript.docx', 'Cleaning Replication.txt', 'Cleaning_Replication.do', 'Cynthia Transcript.docx', 'Fred transcript.docx', 'Ghana_COVID19_R6.tab', 'Ghana_COVID19_R6_codebook.tab', 'Ghana_COVID19_R6_codebook_choices.tab', 'Ghana_COVID19_R6_questionnaire.pdf', 'Hesh transcript edited.docx', 'INDU0005_OUTPUT_national.tab', 'Monthly EI.do', 'Nature Energy Read Me.txt', 'Operational_Data_2018.xlsx', 'RAW_wave1_Indiana.tab', 'RAW_wave1_National.tab', 'RAW_wave2.tab', 'RAW_wave3.tab', 'RAW_wave4.tab', 'Raw Files.txt', 'Regression_Replication.do', 'Replication_Survey.tab', 'Smoking Covid-19 Patients.tab', 'Wave1_Indiana_codebook.pdf', 'Wave1_National_codebook.pdf', 'Wave2_codebook.pdf', 'Wave3_codebook.pdf', 'Wave4_codebook.pdf', 'Waves EI.do', 'Willow transcript.docx', 'amelia transcript.docx', 'antonio transcript.docx', 'jordan transcript.docx', 'kevin transcript.docx', 'levi transcript.docx', 'lilah transcript.docx', 'manassa transcript.docx', 'monthly_energy_insecurity.dta', 'nicholas transcript.docx', 'nora transcript.docx', 'paul transcript.docx', 'rosa transcript.docx', 'sarah transcript.docx', 'siobhan interview.docx', 'waves_energy_insecurity.tab', 'weights_national_extra_cmd-2.tab', 'zcta_urban.tab', 'zcta_urban_v2.tab']"
datasetVersion.metadataBlocks.citation.fields.value.authorAffiliation.typeName,15,['authorAffiliation']
datasetVersion.fileAccessRequest,21,[False]
datasetVersion.metadataBlocks.citation.fields.value.datasetContactAffiliation.typeClass,18,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.dsDescriptionValue.multiple,21,[False]
datasetVersion.files.dataFile.creationDate,21,"['2020-04-30', '2020-06-05', '2020-11-22', '2021-06-27', '2022-04-08', '2022-06-27', '2022-07-01']"
datasetVersion.metadataBlocks.citation.fields.value.datasetContactName.multiple,21,[False]
datasetVersion.metadataBlocks.citation.fields.value.softwareVersion.typeName,3,['softwareVersion']
datasetVersion.metadataBlocks.citation.fields.value.topicClassVocabURI.multiple,3,[False]
datasetVersion.id,21,"[194012, 196903, 217098, 251284, 324317, 329163, 329333]"
datasetVersion.metadataBlocks.citation.fields.value.producerURL.multiple,3,[False]
protocol,21,['doi']
datasetVersion.metadataBlocks.citation.fields.value.contributorName.multiple,3,[False]
datasetVersion.metadataBlocks.citation.fields.value.keywordValue.value,15,"['AFRICA', 'AFRICA SOUTH OF SAHARA', 'COVID-19', 'COVID-19, social capital, information, trust, behavioral change', 'Covid, qualitative, interview', 'GHANA', 'WEST AFRICA', 'energy insecurity', 'gender', 'health', 'men', 'pandemic', 'rural areas', 'sex', 'shock', 'women']"
datasetVersion.metadataBlocks.citation.fields.value.timePeriodCoveredEnd.value,3,['2021']
datasetVersion.versionState,21,['RELEASED']
datasetVersion.metadataBlocks.citation.fields.value.timePeriodCoveredEnd.multiple,3,[False]
datasetVersion.metadataBlocks.citation.fields.value.datasetContactName.typeClass,21,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.keywordVocabularyURI.value,3,"['http://aims.fao.org/aos/agrovoc/c_165', 'http://aims.fao.org/aos/agrovoc/c_166', 'http://aims.fao.org/aos/agrovoc/c_3253', 'http://aims.fao.org/aos/agrovoc/c_3511', 'http://aims.fao.org/aos/agrovoc/c_36490', 'http://aims.fao.org/aos/agrovoc/c_4733', 'http://aims.fao.org/aos/agrovoc/c_4ad07701', 'http://aims.fao.org/aos/agrovoc/c_6699', 'http://aims.fao.org/aos/agrovoc/c_8355', 'http://aims.fao.org/aos/agrovoc/c_8420']"
datasetVersion.metadataBlocks.citation.fields.value.publicationIDNumber.multiple,3,[False]
datasetVersion.files.dataFile.id,21,"[3821564, 3861799, 4186210, 4186211, 4186212, 4186213, 4186214, 4186215, 4862482, 6166084, 6166085, 6166086, 6166087, 6356915, 6356916, 6356917, 6356918, 6356919, 6356920, 6356921, 6356922, 6356923, 6356924, 6356925, 6356926, 6356927, 6356928, 6356929, 6356930, 6356931, 6356932, 6356933, 6356934, 6356935, 6356936, 6356937, 6356938, 6356939, 6356940, 6356941, 6356942, 6356943, 6356944, 6356945, 6360578, 6360580, 6360581, 6360582, 6360583, 6360584, 6360585, 6360586, 6360587, 6360610, 6360611, 6360612, 6360613, 6360614, 6360615, 6360616, 6360617, 6360618]"
datasetVersion.metadataBlocks.citation.fields.value.dsDescriptionDate.typeName,3,['dsDescriptionDate']
datasetVersion.metadataBlocks.citation.fields.value.authorIdentifier.typeName,6,['authorIdentifier']
datasetVersion.metadataBlocks.citation.fields.value.datasetContactAffiliation.multiple,18,[False]
datasetVersion.metadataBlocks.citation.fields.value.publicationCitation.value,3,"['Alvi, Muzna Fatima; Gupta, Shweta; and Barooah, Prapti. 2021. Assessing the Impact of COVID-19 on Rural Women and Men in Northern Ghana. GCAN COVID-19 Impact Fact Sheet 1. Washington, DC: International Food Policy Research Institute (IFPRI).']"
datasetVersion.metadataBlocks.citation.fields.value.publicationIDType.multiple,3,[False]
datasetVersion.productionDate,3,['2021']
datasetVersion.metadataBlocks.citation.fields.value.datasetContactEmail.value,21,"['IFPRI-DATA@cgiar.org', 'h.d.lachman@student.vu.nl', 'heb2133@cumc.columbia.edu', 's_bagherinezhad@comp.iust.ac.ir', 'summer_marion@harvard.edu', 'tmemmott@iu.edu']"
datasetVersion.metadataBlocks.citation.fields.value.publicationIDNumber.typeName,3,['publicationIDNumber']
datasetVersion.metadataBlocks.citation.fields.value.authorName.value,21,"['Abdi, Elham', 'Aldrich, Daniel', 'Bagheri Nezhad, Sina', 'Balcioglu, Zeynep', 'Briggs, Hannah E.', 'Carley, Sanya', 'David Konisky', 'Fraser, Timothy', 'Graff, Michelle', 'International Food Policy Research Institute (IFPRI)', 'Konisky, David', 'Lachman, Henry', 'Lee, Juheon', 'Marion, Summer', 'Memmott, Trevor', 'Michelle Graff', 'Mozayani, Nasser', 'Ngo, Thoai D.', 'Page-Tan, Courtney', 'Rostami, Setareh', 'Sanya Carley', 'Trevor Memmott']"
datasetVersion.metadataBlocks.citation.fields.value.authorIdentifierScheme.typeName,9,['authorIdentifierScheme']
datasetVersion.citationRequirements,3,"['International Food Policy Research Institute (IFPRI). 2022. COVID-19 Impact on Rural Men and Women in Ghana, Round 6. Washington, DC: IFPRI [dataset]. <a href=""https://doi.org/10.7910/DVN/ZKGPQO"">https://doi.org/10.7910/DVN/ZKGPQO</a>. Harvard Dataverse. Version 1.']"
datasetVersion.metadataBlocks.citation.fields.multiple,21,"[False, True]"
datasetVersion.metadataBlocks.citation.fields.value.distributorLogoURL.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.publicationURL.typeName,3,['publicationURL']
datasetVersion.metadataBlocks.citation.fields.value.topicClassVocab.value,3,['AGROVOC']
datasetVersion.metadataBlocks.citation.fields.value.topicClassVocab.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.authorName.typeClass,21,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.softwareVersion.typeClass,3,['primitive']
datasetVersion.metadataBlocks.citation.fields.value.producerName.multiple,3,[False]
datasetVersion.metadataBlocks.citation.fields.value.dsDescriptionDate.value,3,['2020-04-30']
datasetVersion.metadataBlocks.citation.fields.value.keywordVocabulary.multiple,3,[False]
datasetVersion.metadataBlocks.citation.fields.value.publicationIDType.value,3,['doi']
datasetVersion.metadataBlocks.citation.fields.value.authorIdentifierScheme.multiple,9,[False]
datasetVersion.files.description,3,"['This survey, addressing relationships between social ties and COVID-19 infection and mortality rates, is being fielded in six neighborhoods in New York City and Boston between April and June 2020.']"
datasetVersion.metadataBlocks.citation.fields.value.topicClassValue.multiple,6,[False]
datasetVersion.metadataBlocks.citation.fields.value.distributorLogoURL.typeName,3,['distributorLogoURL']
datasetVersion.lastUpdateTime,21,"['2020-04-30T12:30:21Z', '2020-06-05T21:27:33Z', '2020-11-22T16:59:39Z', '2022-02-14T22:37:20Z', '2022-05-19T17:16:30Z', '2022-06-27T23:18:08Z', '2022-07-01T14:36:33Z']"
datasetVersion.files.dataFile.originalFileFormat,12,"['application/x-spss-sav', 'application/x-stata-14', 'text/comma-separated-values', 'text/csv']"
datasetVersion.files.dataFile.UNF,12,"['UNF:6:+8ffo9Y4g+u4jjrNXohcTw==', 'UNF:6:/k6s7f13LGCzFDHUON340Q==', 'UNF:6:32pddNVKd3rVzHdv9q7+GQ==', 'UNF:6:5KPTwnRBl8k4VnoyLwwbyg==', 'UNF:6:Btd7exaEgPzei7Qy06SPOw==', 'UNF:6:CVKB7ibKDGWHxy5EH2nuMg==', 'UNF:6:DkZIFWwpJl1Je2JfiJU9dA==', 'UNF:6:KnnOcWkmg875O7I4qlbr9A==', 'UNF:6:MwehPhJJe5qV0n6XCtlUsA==', 'UNF:6:U4RCuDG/sfIVXnokXjU8Sg==', 'UNF:6:Uhz2cEhkECLEiG4381M+EQ==', 'UNF:6:cJ6K0M3YZoy+ZjoZdAl/3A==', 'UNF:6:kRH9K/NGooXmcWqfaAKnfw==', 'UNF:6:qxWELUYjvIcpFrdSXplhyA==', 'UNF:6:vJIQ1vz9nzRKOBwcatfH2w==']"
datasetVersion.metadataBlocks.citation.fields.value.topicClassVocab.multiple,3,[False]
datasetVersion.versionMinorNumber,21,[0]
doc_id,21,"[3821563, 3861798, 4186209, 4862481, 6165490, 6356914, 6360577]"
datasetVersion.metadataBlocks.citation.fields.value.distributorURL.multiple,3,[False]
datasetVersion.metadataBlocks.socialscience.fields.value,3,"['A sample of about 470 individuals were drawn using systematic random sampling from an existing list of phone numbers from previous household surveys which were conducted in the Northern region of Ghana. This region was also the Feed the Future zones of influence. The fifth wave of phone survey was conducted in June 2021 with 500 respondents. Female respondents represent about 50 percent of the sample. The study sample was drawn using systematic random sampling from earlier in-person surveys conducted by IFPRI. Phone surveys done over phone.', 'Household', 'Individual', 'Rural households in the region of Northern Ghana', 'Structured questionnaire', 'Telephone interview', 'cross-section; panel']"
datasetVersion.metadataBlocks.citation.fields.value.contributorName.typeName,3,['contributorName']
datasetVersion.metadataBlocks.citation.fields.value.contributorType.value,3,"['Data Collector', 'Other', 'Researcher']"
datasetVersion.metadataBlocks.citation.fields.value.dsDescriptionValue.typeName,21,['dsDescriptionValue']
publicationDate,21,"['2020-04-30', '2020-06-05', '2020-11-22', '2022-02-14', '2022-05-19', '2022-06-27', '2022-07-01']"
datasetVersion.metadataBlocks.citation.fields.value.grantNumberAgency.typeName,3,['grantNumberAgency']
datasetVersion.metadataBlocks.citation.fields.value.authorIdentifierScheme.typeClass,9,['controlledVocabulary']
datasetVersion.metadataBlocks.citation.fields.value.keywordVocabularyURI.typeClass,3,['primitive']
datasetVersion.datasetPersistentId,21,"['doi:10.7910/DVN/3D5LIQ', 'doi:10.7910/DVN/BOI0MD', 'doi:10.7910/DVN/GDUOVS', 'doi:10.7910/DVN/JLXBEA', 'doi:10.7910/DVN/OMJWNB', 'doi:10.7910/DVN/XPT7L0', 'doi:10.7910/DVN/ZKGPQO']"
datasetVersion.metadataBlocks.citation.fields.value.grantNumberAgency.multiple,3,[False]
datasetVersion.files.dataFile.contentType,21,"['application/pdf', 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'application/x-stata-14', 'application/x-stata-syntax', 'text/plain', 'text/tab-separated-values']"
datasetVersion.files.dataFile.filename,21,"['2020PGY_CovidGenderReviewStudyDescription.pdf', 'Aldrich et al COVID Community Assessment Survey.pdf', 'CLEANING_wave1_Indiana.do', 'CLEANING_wave1_National.do', 'CLEANING_wave2.do', 'CLEANING_wave3.do', 'CLEANING_wave4.do', 'COMBINED_waves_1234.tab', 'COMBINING_waves.do', 'Charles Transcript.docx', 'Cleaning Replication.txt', 'Cleaning_Replication.do', 'Cynthia Transcript.docx', 'Fred transcript.docx', 'Ghana_COVID19_R6.tab', 'Ghana_COVID19_R6_codebook.tab', 'Ghana_COVID19_R6_codebook_choices.tab', 'Ghana_COVID19_R6_questionnaire.pdf', 'Hesh transcript edited.docx', 'INDU0005_OUTPUT_national.tab', 'Monthly EI.do', 'Nature Energy Read Me.txt', 'Operational_Data_2018.xlsx', 'RAW_wave1_Indiana.tab', 'RAW_wave1_National.tab', 'RAW_wave2.tab', 'RAW_wave3.tab', 'RAW_wave4.tab', 'Raw Files.txt', 'Regression_Replication.do', 'Replication_Survey.tab', 'Smoking Covid-19 Patients.tab', 'Wave1_Indiana_codebook.pdf', 'Wave1_National_codebook.pdf', 'Wave2_codebook.pdf', 'Wave3_codebook.pdf', 'Wave4_codebook.pdf', 'Waves EI.do', 'Willow transcript.docx', 'amelia transcript.docx', 'antonio transcript.docx', 'jordan transcript.docx', 'kevin transcript.docx', 'levi transcript.docx', 'lilah transcript.docx', 'manassa transcript.docx', 'monthly_energy_insecurity.dta', 'nicholas transcript.docx', 'nora transcript.docx', 'paul transcript.docx', 'rosa transcript.docx', 'sarah transcript.docx', 'siobhan interview.docx', 'waves_energy_insecurity.tab', 'weights_national_extra_cmd-2.tab', 'zcta_urban.tab', 'zcta_urban_v2.tab']"
datasetVersion.metadataBlocks.citation.fields.value.contributorName.value,3,"['Alvi, Muzna (International Food Policy Research Institute (IFPRI))', 'Barooah, Prapti (International Food Policy Research Institute (IFPRI))', 'Bryan, Elizabeth (International Food Policy Research Institute (IFPRI))', 'CGIAR Gender Platform', 'CGIAR Research Program on Climate Change, Agriculture, and Food Security (CCAFS)', 'Gupta, Shweta (International Food Policy Research Institute (IFPRI))', 'Jeoffreys, Shirley (Finmark)', 'Ringler, Claudia (International Food Policy Research Institute (IFPRI))']"
datasetVersion.metadataBlocks.citation.fields.value.timePeriodCoveredEnd.typeName,3,['timePeriodCoveredEnd']
datasetVersion.files.dataFile.rootDataFileId,21,[-1]
datasetVersion.files.dataFile.checksum.value,21,"['020a3b2423c623d0fc19fed2b924d3dc', '0f6233fedeebfde345283e79c181efa9', '1674dd80c3515965e014815ca90917a4', '1a30ba90ae6c23aaaeefae1a3eb59f37', '2155ba26192ca9b6626cb2f5d5da468d', '2605e4f3423cb7bb50fbbbe2900cffa5', '29369061fcf70ec6809e947008d8737e', '29df6679d988cada5be5fc045290fee3', '29ed7e7395fa90bd6bdec5a70f46fbf5', '2c304d2068224b0e3b4d57f70a2a8b9a', '30020fb6479c65c38218669649172cbe', '324e78aa09ff8b2178f86f1fd06950fe', '33fe797513daa899bcc6ab3cca6c0b9c', '399442b3f72236477c0e546537f85083', '447d591f75e7a445d15eaa62f07214fb', '4833f44ded64231ed5a1c07c580f70af', '4935d9af40a50540d97ed05ee36e00a4', '4b84984cc16028c1ec53eb5f9c42cdd8', '50836b5807a56e44f4760cda392ec731', '519c16543bbb70120aa1fd04061710e1', '5540373bc6609f7c7315720277c8135d', '55ca18826d5afcbe0abe1ba00e475b59', '5f118396a47a0b1e4ea485c696093abb', '65a90cc5fc7fc16818dcadfe2efa0e2e', '67404954d52ea6bf4aad8b3adb9a3206', '683e135aa76661541bb09a5c9f24e783', '6ad581489d6189c17ce1eafddbb7825d', '6eb0d5211d453476b8849ede6716c1c6', '7aed67848030c4b499dad97f798a2b4d', '7b041ca79e9acb8c8d82972f1c847422', '80c183a83622aaf1a9b6bd1ae287dfae', '8340213a4155b2cb45b2b5854cda01bc', '84c2da3187800ebbc2474d1fe98fd309', '8a06d6a93d4acf09e9cfda4aac5ffc2f', '9138dc59e463bf35a9ddf84ac7bb89f9', '9de26111e599f703abfe631d207af543', '9defb50168ca8063af292a2c07711643', 'a01993075b0207fef141c66643898096', 'a10a1f11ba3634a280d8ff3cbf55b222', 'a2dc9b5444358e8014f648624e752de8', 'a5a52d10fa5c76c9c93fa09bb28e2edb', 'ae474592acf670f27427a621f184c9b9', 'ae9b0167134458acd39d205ced248f8d', 'b5366db2cfa87b4b1810a515c42ed0c0', 'b9f42dd6fdd907c371eb79857ccb0bfc', 'c2f0ef1eec50690d5a26cef97e9db6ae', 'c5374c32279385fa5fb61ce3bfd267d2', 'cb4e3c94ede76ca44b277f9fed89bae9', 'cbef9f96282c9f17273089bb7aaf5cd9', 'd1b16d64ae5eed27b09e2a2a38d71d50', 'd393e45459b6e6f80de0f8aa675f3b3d', 'd6e0f656fb54db8aa07069454c255cdb', 'd7419bf79a968693495246e2891fd1f1', 'd9dc2dc93e6754aefa619b5f3d1c9911', 'e1e45ebfba0db253dbe3d25ad85b57e2', 'f87fb78fa12ee31b1c8260c14cc69b6e']"
metadataLanguage,9,['undefined']
persistentUrl,21,"['https://doi.org/10.7910/DVN/3D5LIQ', 'https://doi.org/10.7910/DVN/BOI0MD', 'https://doi.org/10.7910/DVN/GDUOVS', 'https://doi.org/10.7910/DVN/JLXBEA', 'https://doi.org/10.7910/DVN/OMJWNB', 'https://doi.org/10.7910/DVN/XPT7L0', 'https://doi.org/10.7910/DVN/ZKGPQO']"
datasetVersion.files.directoryLabel,3,"['Cleaning', 'Raw Files']"
datasetVersion.metadataBlocks.citation.fields.value.dsDescriptionValue.value,21,"['Data related to 1040 patients with Covid-19 admitted to hospitals in Iran have been collected. These patients were randomly selected from patients admitted to hospitals in Rasht, Tehran, and Bojnord. Of these 1040 patients, 375 of them are female, and 665 of them are male. Also, the age of these people is between 14 and 91 years, and the average age is about 54 years.', 'Large-scale emergencies, like the ongoing COVID-19 pandemic, demonstrate pervasive effects across multiple sectors. There is a continually growing body of evidence demonstrating gender and sex differences in COVID-19 disease, as well as its health, social, and economic impacts. While online resources have worked to compile this evidence, there is a need to evaluate and synthesize the available gender- and sex-disaggregated data related to COVID-19. This literature review will systematically assess and compile current literature and evidence from different disciplines. We will include peer reviewed articles, clinical studies and reports, and relevant working papers using secondary data analyses and primary research methodologies. We will synthesize and describe the evidence on multiple outcomes of interest, including gender and sex differences in mortality, severity, treatment outcomes, exposure to violence, mental health and psychosocial support needs, and economic insecurity with COVID-19. These results can be used to inform policy, identify research gaps, and support recommendations for priority interventions.', 'Raw Files and Cleaning Replication Data for Energy Insecurity in the Time of COVID-19', 'Replication data for loading data, cleaning data, and running regression analysis for ""Sociodemographic disparities in energy insecurity among low-income households before and during the COVID-19 pandemic""', 'The primary aim of this study is to understand the relationships between social ties and COVID-19 infection and mortality rates. We are fielding this survey in six neighborhoods in New York City and Boston. We hypothesize that alongside age, underlying conditions, and other demographic vulnerability factors, social ties are a key predictor of how individuals adapt to lifestyle changes caused by COVID-19. Our survey addresses three types of questions: 1. What are the sources of information about COVID19? 2. Who do survey respondents trust among these sources? 3. How have health, physical distancing, work attendance, and other daily behaviors changed? Funding for this research has been provided by the Northeastern University College of Social Sciences and Humanities and the Natural Hazards Center at the University of Colorado Boulder.\xa0', ""This dataset contains interview transcripts used as data for a Master's thesis in Societal Resilience. Transcripts cover risk assessment regarding Covid-19 during the January-March 2020 threshold period."", 'This dataset is the result of a phone survey set up to measure the impact of COVID-19 on rural people in Ghana. As most governments have urged the population to stay at home to slow down the transmission of the disease, the impact of COVID-19 can affect women and men in different ways: as an income shock (directly or indirectly); as a health and caring shock; as a shock of mobility (affecting access to water, food, firewood, schooling); and as a risk of increased domestic conflict and violence. To capture these various effects on household welfare, this phone survey was conducted with (around) 500 individuals randomly drawn from an existing list of phone numbers collected from previous household surveys with an equal proportion of women and men. The same individuals were also interviewed during other rounds to generate a longitudinal panel allowing for analysis of the impact of COVID-19 through time.']"
